fid,username,reply_count,address,amount,total,points
1016398,ohara-ai,0,0x15c817e6ad636f69b364e2706e1826d2fde5c1e9,0,,0
1015644,leefang,0,0x69b01fa8e5a8655b6621283d3f496718fd32049d,0,,0
1015455,kaufman,0,0x90e1d45b69daa6dc4269a811bc66dd1aa0b8b81d,0,,0
1015283,princess-daisy,0,0xe285d7f751cebe124c96fc52f988469c015f455d,0,,0
1011873,for3st,0,0x532d8ecef8559249639d255d63f29e2be80f4d3b,0,,0
1007510,farstore,0,0x0a33f5df5e67e739e564fa872209f99d5d5c0211,0,,0
1006290,trevbagholder,0,0xc12c4dde7cf30d52e9e88bb352ac3a139acce31c,0,,0
1006246,context,0,0x16760d07fd37a87b3e9562af0e6ca0018d1b8c6b,0,,0
1006215,rbthreek.base.eth,0,0x05428fea8e81e7b6f4fb1e7a7a5fb81e1a1d7f09,0,,0
995589,cynthiawang,0,0x18e63b7c2bbd67c362e69eb793ecd15df8d83d46,0,,0
995449,alexgarcia,0,0xdb6c5916ecce47f5fe10bf14c7e39b6d15e88c4b,0,,0
993058,giftr,0,0xdefdccb3ee8656ac14ac34df930ef548694ba634,0,,0
989005,probablyfrens,0,0x8de329ff00e0772bdb3ed5516b4db0922a03321f,0,,0
988921,devisha,0,0x8344ed5d10e10adc18c5c8b6e7f564fef04e4815,0,,0
987665,minivan,0,0x3f25a46ef523ec2fb6b77b8d1d482a322f9e4596,0,,0
982372,botanalysis,0,0x40b60a569f531d24dda9d034ce15af7cf0f36659,0,,0
980410,ampsfun,0,0xe900bab075b3fd8b63d4be79dc2d81409f205a37,0,,0
978372,acidtest,0,0x6dbfbd221bc23bd28fccc8d9dedbf50931d6ec11,0,,0
971492,cbeav,0,0x0bdb19903438e0aeaebcec2623d048aa03c08378,0,,0
967595,weekinfarcaster.eth,0,0x039d8f6bd340f51599a45b158b5350cc2479d0aa,0,,0
963554,asciicast,0,0x0b90f543554f7df18bbbee5a6ce95cfba15b9156,0,,0
963474,ardiefuffkin,0,0x13d823ace51aed7acd69128245b237eca17e3f84,0,,0
955470,lonewolf-eth,0,0x99dd9e4b3c594489ec5f27c71b867996fb4a67dc,0,,0
954552,emilyburdick,0,0x58e14ce4802ee4ef8422c89a3339586c9bf85ac2,0,,0
948431,sloppr.eth,0,0x7022ab96507d91de11ae9e64b7183b9fe3b2bf61,0,,0
946853,nativetesting,0,0x427daa0d6a74cec7e114fade852ccfc2030a0116,0,,0
946631,bessdub,0,0xcc65f9774d32c74a68378b023d362f213e332c7d,0,,0
946594,bondy.eth,0,0x1c66c27cb190801e479fc4a02ac5999c0dc2c33c,0,,0
941265,pieroguy,0,0xd5a23ab980b486718f357f46d1ab9f336846a44d,0,,0
940255,moonbeamr,0,0xa62ec3e304a28f50d775f8e27b762a7efc06628f,0,,0
940092,divyushii.base.eth,0,0x5340b425d20b275b8a224dea0b17efdad665f757,0,,0
939842,snoova,0,0x177b473477864d24c745db46b971d8ab0fe68ccc,0,,0
939084,pinetree,0,0x8da73dc89f36021064a274f1a9e18b910316ce2e,0,,0
935757,mikanewton,0,0x0eedbf7b8c7d1b0aa0f7a526c02c3e7649395a1c,0,,0
933406,samriti,0,0xbc9ad8a3e9986bc59191412262888094eec33aa8,0,,0
929910,fredrickadler,0,0x0a036998d962d41c7a41ce1ae3b10487023c6b83,0,,0
924972,esospanas,0,0x357421121198a1d4c39b33965574d95238b1b0d2,0,,0
924432,ephemerisai,0,0x71dee1f7eab7a172ed1ccb89bc6bfa4c8aef2b60,0,,0
922679,aniciaga,0,0xec2615d9d7187a00073ef991b6c97ef26917ec37,0,,0
915169,thefalsenine,0,0x0400c4ad3c4edcca1d9a4e933d1db84da73560db,0,,0
905748,peachring,0,0x0a9e26312e0132fd86f9c79087981b82dfbc2ce0,0,,0
905736,fdotart,0,0xbae0736a9c3448136cecabb3b30f95d90b33eb80,0,,0
903904,arjux,0,0xf6486c54555b2649dd3bc0375e0fcfb3e0aef0d3,0,,0
902869,clanktank,0,0x3b3c1f9f4e72de29c44a1b425bf2d94149a17c5c,0,,0
900745,businessisgood,0,0x023fdb79a24255ec8915681d11aec0933056a790,0,,0
900682,ai420z,0,0x65a33f508b550ed88e5970157323aaf04b4584e1,0,,0
898722,clankerpt,0,0xd91b19c9df42e7f8a89b359a60a0e6674aac9154,0,,0
898676,clankeroncall,0,0x15f4a22e9f11386f40c5c7ae5e1ba80d2ba57f04,0,,0
898341,0xserious,0,0x4734341939288497a68741e8415d196f81c35679,0,,0
898016,mseggmily,0,0xa4693e0af1025e21774ce7c74cb835aacbbd3fa5,0,,0
897376,sejalj,0,0x1e0ae67882534bcb3ccd1e23431b2b6e51fbb06a,0,,0
896399,newcaster,0,0x138d03b09a816508522deccab260034de170ba6e,0,,0
895355,openui,0,0x526b72a515ff8fab22eb23a69818065747d255ef,0,,0
893974,clankfun,0,0x7b6b561b4a701eb91fee5adacca993f508f08e4d,0,,0
891792,reachbot,0,0x8195d92efc15eaca67c612dbb0f2cbea77e8afb2,0,,0
889972,dxrgai,0,0x9394115d54fc9bfafe316e0966db946e3bfeb347,0,,0
888670,chaton,0,0x00b61f79db8af775975f76453e63dd55390bc738,0,,0
887246,onsenbot,0,0x970529fd3a2b9726415f314ede762b85740485b7,0,,0
884297,anondolphin,0,0xcd51805ab347f593ad99b6207d3ff15f074a6a20,0,,0
884042,clankerdata,0,0x1299e554575b5a67d2c3d5e4b7b7db3cdcf3e90b,0,,0
883713,anonfun,0,0xc70671a8546cf3263b57f817a1c74f697da820c8,0,,0
883233,yoinker,0,0xa302b33b23e84581760fc70f7965f8c3ae494429,0,,0
883227,clairekart,0,0xca2cea8ac64609a221aa69d10889ebc7f90e4c0b,0,,0
882048,trueanon,0,0x9b918b747f52b6972bd154454ed2d79e6a63ac78,0,,0
880558,geniusjoe,0,0x50e023954e4ef678e0c906c0d761fea854b63c6e,0,,0
880094,anoncast,0,0xaf72abf9d03efec5431348357ff961b28c3fcfc1,0,,0
879853,anontokenbase,0,0x6606dec5700ebeff3e0f5705427d59684475fb91,0,,0
879371,60tokens,0,0xc4f12714d338b778fdc56d52d47e7a3e1a77a0f7,0,,0
878813,adish,0,0x69177e271aa1522d2be8433a64a9e14a8f37222c,0,,0
876872,artl1nda,0,0x9551ec253420cfe738d967a27ec4d62f7d3dee24,0,,0
875741,alfaca,0,0xd5f1ce1639e5af9e869f60d59c3769caab1ddabf,0,,0
875659,rayreeg,0,0x14727992f7947f51527d84fb99b4811e86ac23cf,0,,0
875491,api4ai,0,0x90e7d8539bf8a13f2231ca13c07af404d983cc09,0,,0
874547,clankerintern.eth,0,0x8cc6e57236b0e5992ae21f24031fb43b4c7ec5ac,0,,0
874152,thefirm,0,0x59df36a24d8daa59700b366cfc5a3347d1a7291e,0,,0
872428,ensbot,0,0x2af682775104128ecad4c7062bf416bb31bff21e,0,,0
872308,ipfsbot,0,0x3180bfc64f9f3874a7f2f036346b340be9192016,0,,0
872290,nickcryptopro,0,0xc3af03f3de4921fc2ecfbf903a04af33179005d0,0,,0
865696,shiwen,0,0x239671a02510ba9b36f6d011a79843a038ccca6f,0,,0
865038,immaxy,0,0xa2125b2f22fa5d6a01d42cd82ea9f5153e57f42e,0,,0
864674,onbonsai.eth,0,0x21af1185734d213d45c6236146fb81e2b0e8b821,0,,0
864296,300blkjpeg,0,0x96c542e5cc8c8b675938f5c05f2d22c6ebf74b0f,0,,0
864257,unichain,0,0x1aa40e8d39e2166991cbff6ff20045d1fef7e243,0,,0
862100,superanon,0,0x5fbdbe51f8f4207ff6811ed6ac9438a17e888d37,0,,0
861784,oinkoink,0,0xc2c510fe14182e5aa92f859fa83a00731e8239c8,0,,0
857760,miguelin,0,0x0ef2ca7f0b1278da7aa4b22de71c3f43b81fc2e6,0,,0
855749,lolaw,0,0x4742b5b8af22737885b68c2108c89954a08609bf,0,,0
853058,emilyfoxy,0,0x790562b5973d3ef5ce51a608f3d940aa864115e7,0,,0
852759,revaaa.base.eth,0,0x0366360ee8f699c814d088603f8d5d21a00e239e,0,,0
849603,univmyra,0,0x699c1c3046aa6963fdb7196e3d912b71605e5772,0,,0
847988,chompix.base.eth,0,0x1d2f6943059a42da929d6a8057d1e010095cd801,0,,0
846887,blockbot,0,0x5db1ec752ecea9636fd20133c3613774ae1bc443,0,,0
832276,trifle,0,0xc795344b1b30e3cfee1afa1d5204b141940cf445,0,,0
827605,zapper,0,0x63ba78a4b2e2f4d71e26f7c130529cb8259349e7,0,,0
817905,hongnhi,0,0x5ef6cb7fbbb7688eebed9f11864758364dd5e12c,0,,0
816432,verafaye,0,0x37eb75db0681e97f92cbd61a53eb38b7e85bd9a6,0,,0
813165,vuisall,0,0x6e490e83652511e7e00f6960e4544332e29fe98b,0,,0
807542,100o111,0,0xe819feb976bf46afd81c0cbddc859b13496e72b4,0,,0
802090,lopezonchain.eth,0,0x470b65e9ea7844182fe80cd07c818ffc36664be4,0,,0
768697,speechie,0,0xd66c8f1dbcb1d1e60975bacbf805663d46c230a4,0,,0
768581,tayzonday,0,0x038a081ffd9021c9c789b669ee46e49f6e2dcec9,0,,0
758919,mazmhussain,0,0xb15777be63bd2b43d376269b8323de98f7d7f2d5,0,,0
756068,devanibiza,0,0x2d20f5a24ff8b01ab055e52536cc8fc71674ff91,0,,0
755387,biasedlemur,0,0xa10d04402762686e72a61899c0516c69672d1b2d,0,,0
754742,laminarrainbow.eth,0,0x25b8899e5d3e5dd20ca430dac0b5218939286c2b,0,,0
733557,badcat,0,0x95f00e5a27ad388fb63f8833aca8d8abf4ed918e,0,,0
729505,zeeeeeeebra,0,0x62a90464f148179ed62c47073d1c15797b50bcf6,0,,0
707484,haleemah,0,0x10ac3e475efbef8d6c4c3d92facc42c7c013a85c,0,,0
691193,cobyg,0,0x2e00fcea8985d58743bb557eb634381dbce5a66c,0,,0
677707,oyale,0,0x6328ab6cf54f529355da22b93c664f08ab9f5534,0,,0
670639,thekris,0,0x732212c58c3d30c96fd2ac0629bfd721c619c79d,0,,0
660437,ftc,0,0x2a1b6ca11d647cfa00a087afc57f40a1e5d60147,0,,0
656051,basedevo,0,0x4ac0fc12c9c32c4c2d050a27b96a8a289c798557,0,,0
645771,rodeodotclub,0,0x0c05c7e20ae245ad9f8f2a3af8e729c1ef5b6b77,0,,0
629454,syoutt22.eth,0,0x98348d69cd9f866c0e709db0257ef3d734ecdf41,0,,0
614517,keyboardkid206,0,0x1944e92d49287322417716debda0ae196f531be4,0,,0
572651,nguyenbaphuoc,0,0xcb4aa3ea29f6e6f6700c9bf1b70579cdabf0b79b,0,,0
565051,moxie.eth,0,0x4f10e8f3b1d07eec62041cdd6f4813fcde649849,0,,0
555844,andrii1512,0,0x4cbcad6a4660407882ab20dc47dbd40c2d852eb6,0,,0
544555,agi-intern,0,0x4c488e6134f15bcf88961f7df0037b8118942a25,0,,0
541292,moshicam,0,0x2560c8e0439c8f76c9dbfdfdd01730dd2a59753b,0,,0
540093,reidtandy,0,0x1276964ad99ff8cbe66261ee3ad565b516e16fc1,0,,0
537378,gmonchain.eth,0,0x5314b4ccf2983571c3bde9a4c5498e035cf2ff5c,0,,0
522554,yukigesho.eth,0,0x023875c1c757953aa2ff410da001e79f2edb730d,0,,0
521248,chloee,0,0x2a63a757d34aaaa178d8fb8b75d9031908ffefcf,0,,0
515815,playmini,0,0x2258b54239616be3c27dc6b72fa58d11ad935c58,0,,0
513318,0xsayan.eth,0,0x08e3c2ca64b6d0ba33cc864221383c7e20948af3,0,,0
506638,gianno,0,0x1aeb128a6ffef59af4a919f4bac7fe2ad5867573,0,,0
503863,tradeboicarti,0,0x710ce12067c72217d931d137e2e2165da2ecb80e,0,,0
500348,morgothmango,0,0xe0ee2151296bfcddec23dccd1a44648b7fedf730,0,,0
498544,freaksh00w,0,0x1e1e4e1299f3e49413ed1c13c6cc784d6f672e86,0,,0
497116,beatsbyoptic,0,0x0fc10c96a6bdc43969db74cd8e788033748da0b9,0,,0
495139,unusualwhales,0,0x4931abdbeb431331fc7a39dbda2da3651023fc8e,0,,0
490435,farhouse,0,0x40b524c688c6d18eb7802e460ff7bf4b239b9c97,0,,0
482462,thanhtrinh.base.eth,0,0x082d639614163b2536661561040e0fe9f76dec1d,0,,0
480933,eremeyen,0,0x1fe04f7c964f1e111887db4ca281475243149d88,0,,0
480626,botornot,0,0xcceff4af2db95f39ad83aed51b0d7e3dbc7ac9e9,0,,0
480067,brauxelion,0,0x07efbb211cb33cef4f1a9aaac3364153dcebbd32,0,,0
479332,missmetadata,0,0x552b1fbec26b23843ca37d9fe4e6f82658f34884,0,,0
477101,myspacetom,0,0xa9fe7838b954eec945031797b6c746f6c0de37ea,0,,0
476966,ordnaelreverse,0,0x00b30438a47581ff3e020bb2780451539e17b8fb,0,,0
475330,vanacoinempress.base.eth,0,0x611f378ebd890ce53fd9fcb834e392e5a845514e,0,,0
473710,ipath,0,0x5548cdee7cbaa650849e5a69d5f9c2c65e39edb9,0,,0
473185,seemorebot,0,0x3e582ad86a2c184a96da487242b42ba29872b4dc,0,,0
473171,seemore,0,0x5f257652cc65ec32b0f13e9db5855b423b55080c,0,,0
471755,paranoi,0,0x423614905becf7cc200bf9566dfcdda04e068b17,0,,0
468024,sencrazy,0,0x21207841dae40e7e24d99fdffec6f4f63eb7ebff,0,,0
463741,julietv,0,0x505335d9d5d40b83b9dc4123ab7b118f7b83cf8d,0,,0
463096,pablos-innit,0,0xe2afacffad97ab37b46e9653d146a13353f8ef34,0,,0
461141,mannymosdef,0,0x81c21cce0616a54018de7fa8d284a430a1edfbd8,0,,0
460502,bluebonnet,0,0x5b39d86736ec46afd13d75e370417d41b6288e50,0,,0
459278,nikootine,0,0x717a9688b3b20767ef12a1ce4be73eb3e091c3c4,0,,0
450882,runeforge,0,0x6743ce9dfd1871a07f5822327c865201463950c0,0,,0
449641,chickenramen,0,0x8710699ebee91244217cbaed970d3507ef5490be,0,,0
448448,hrh,0,0x4508badb9d74cb963d81822a55b1f594b61051db,0,,0
446308,jaydenhills,0,0x7aeee42683e7cb6202eee0b6480c48616cf9fac9,0,,0
445000,tonyrich.eth,0,0x0fc23454ae289c4f3296ca55fc84b215034fa771,0,,0
442732,quitters,0,0x7fd8bf2e174f44df115e970edf6866e089c96256,0,,0
442268,inversebrah,0,0xc52cb2f0114a6e041cc8d09cb924f353194dd385,0,,0
438981,rusty-spoons,0,0x5f7edb5b36717be5c3c9a11d1c8024a483048a44,0,,0
438631,kushal-paliwal,0,0x4215c58fc9c67003447c10b4a728cdbf8606570b,0,,0
437263,eshtar,0,0xb8c19fc3204719eb478836b21cdf107762980006,0,,0
436313,sofia777,0,0x9687cf662c9c2216d2356c8096d90d4516112ca5,0,,0
435651,venice-ai,0,0x6b0ba9b81a6a3776ac43828ed499bd71fd6c7e33,0,,0
435601,deltasauce.eth,0,0x5fc13c5a541041f8fa12fab492d064435eb8d2f5,0,,0
434407,andreacastells,0,0x07a235857ae8845831a25c73a8ba56c63c859a8f,0,,0
433426,aldu,0,0x790b8efce6bb999485d3a7143e7f99d5d0bf9109,0,,0
432793,deramp,0,0xbd1180c3dca50d66e6df37ca49a698a4b7acdc8c,0,,0
432186,air-iick,0,0x67d5ddf02136a25b55e9e44fc9782c01d169f76c,0,,0
431052,soreniverson,0,0x935ef645346e8a974b077cd88d15db784d293735,0,,0
429188,farther,0,0x97e3b75b2eebcc722b504851416e1410b32180a3,0,,0
427704,madebyoona,0,0x4d1c149e6728314d0d6c4f7d48dbf83bd196444e,0,,0
427096,samrtsaturn,0,0xc57a1b9f1dd7349eca57fe8485739c22e56ce923,0,,0
423995,bullishseller,0,0x403089b876128b97012aee31e3f91b4f6cfebede,0,,0
423348,charissesky,0,0x859788e0afe2780bc97df988c407b9894f9f0a9e,0,,0
421755,tonysopranfto,0,0x29c3246636977351b7f7238f77a873e62320799d,0,,0
421615,camiinthisthang,0,0x857529b277bba17ce0ffa615edafe15661e5eb5d,0,,0
419982,richeza,0,0x393cb61dd7d1d08d007db1d4a8dc606ae2c57dae,0,,0
419537,capt.eth,0,0x6d560e2b49658ccc21c9a40e79de0b663900b805,0,,0
418166,bitmac,0,0xee989ab83c0cb5f1de525b00e2f5092abdc9add1,0,,0
417750,billywalsh,0,0x1fcbbb304625dcb5f18b9df516019a82d262ea9c,0,,0
417360,deshsax.eth,0,0x96b705edfe06c1a82614463386b99906bc1daf2b,0,,0
417341,swapdegen,0,0x4cb6ef488967e98e424188c47c2d0fb6267a9da8,0,,0
416518,teocourant,0,0xf06f7066f94d309727ffbab6c4c5c1673152bc3c,0,,0
414440,launchtokenbot,0,0x623283befc2620d7b3618c750946fb4e573752bc,0,,0
412377,marvp,0,0x0af94124e30a907f0a1df9ba1a9af9be5f2d9312,0,,0
411417,flintpope,0,0x8626caa6107f95598fa7a2d404ec798c2d6ce27e,0,,0
410781,alwithl.eth,0,0x6454d56f68b270d7014fe9d32a4af430efd3067e,0,,0
410039,yungraj,0,0x8bcb6e436eb92a2c6459ad64aa3c4c049ffb44ed,0,,0
409931,juliakponsford,0,0x1a1136a351fb653df6af838442c9fdf44f2f42d8,0,,0
408302,trilldebeest,0,0x9c5510c84c319924896a391d4606d5dd14c1db68,0,,0
408074,thebk,0,0x0cd5e1309c508f8243e406ca99b04b74a008921c,0,,0
407932,nicocapital,0,0x53ee118667f88985d4bc1e7268e2bfb47c50ba36,0,,0
406246,ashkan-rahmani,0,0x8162670661ac03636038f90f04d65d8165e9b174,0,,0
403631,echodotxyz,0,0xcc7f549c0b06015b40cb36f555749332fa017262,0,,0
403249,jefftorres,0,0x49554d4babedd0b8956131d1c5c9321b5711f96a,0,,0
401255,buzzman,0,0x7dd82a61215c62d39ef53dffe929a2341cdf8f02,0,,0
400028,sha25leo.eth,0,0x06c44e4de2ae2c5c537234dccfa45a6f1b729158,0,,0
399807,virtualsprotocol.eth,0,0x9c1cc975b8f40775603936ec3fd5986754efce1a,0,,0
399693,spotlight,0,0x4f389a6115163b70f3bef734df754846b05a5102,0,,0
399273,ikahq,0,0x1caf2143a1a3785ce43ee56aa51b62d651a91525,0,,0
399056,aknah,0,0x99b288f3515e7534ad9d633a4e1ff4a8c19e9565,0,,0
398297,evveland.eth,0,0x4116799a0012f68d4bf8db9c861cff6ccd20f63f,0,,0
397815,shulzzz,0,0x437f73fc17ca26f04c5fde7e581015eca4623d9f,0,,0
395184,chefbonsaidemic,0,0x3e56d903f4c8344cf56bfd1eb464a7044bf61b53,0,,0
395136,rawbagofmilk,0,0xbadbb10275799f00a11690be4bed8067e013aac9,0,,0
394855,hosseincrypto,0,0x3e65188954857c1a7f8c7bd8f58682ab0ffbb43d,0,,0
393673,it4i,0,0xfefea9427bef554cc572bc4e887a0b9642fd8f4e,0,,0
391262,bcbhshow.eth,0,0x8115c76a7dd9bf884b58d8feb384fc9d81f9ccb2,0,,0
387463,firebombpk,0,0xa74ad98e95dfeb2259160c6987b008e9a3a666c2,0,,0
387368,karmavioletta,0,0x228eab873395f6668e41c908d285616a19aaef06,0,,0
387258,swapbot,0,0x39771f1477cfbc19c9b66a4c8954700d1f900a8b,0,,0
385899,geiz,0,0x9a9227e53d33af2c1029cd04bd2133bf4359af70,0,,0
385863,bibel,0,0x00081fbbd7175d902b459dc85f7da70cbd000000,0,,0
385651,mfbevan.eth,0,0x7788a7508b1925e2dffdecb52b60f96465829f5d,0,,0
385415,dtech,0,0xaf1a65d97be9b65d3b9bd376a589a3bb19d64a82,0,,0
384715,ezven,0,0x437b6eafb8896c4d0d5df57511fbf4ae802e8598,0,,0
384359,dutchyyyy,0,0x0806852055e5308c66b812b5c55fe30fa9b2e20c,0,,0
383508,mooneymillions,0,0x6ac23dc4fe34356716e6ce8001bc6548c7d03759,0,,0
380364,runnerxbt,0,0x4f5f32250d4965c1e4273092bf6fab5796eefc21,0,,0
379522,pochisempere.eth,0,0xa6d713d765fc5405869e040db1b1cd83208fc30b,0,,0
378906,hirbod,0,0x465fe3102a22695f5ec3edf28b746208a0d48447,0,,0
378453,hhshpa,0,0xac97923036d4914b6f3645c457c6394ceab3752e,0,,0
377798,alaskaisprettyok,0,0x87e04c38875d29efb1d03428f189657682ac2714,0,,0
377111,roguehax.eth,0,0x27145c4ba10ce977dd9c688487c24104c923ab82,0,,0
377100,pythagorean,0,0xe225679d5e6f35b9645f6c99d5aaf77bf3fae7d8,0,,0
374835,eqiewu,0,0x7569a28fcdbb87d00f8ad3af443977c4e58e0321,0,,0
374776,daizy,0,0x10d70668d3352cda8feb184f6bb47eb64e47cce2,0,,0
368835,enjoytech.eth,0,0x6507ce4813a717ce7242d944e0c9253f53ac4793,0,,0
367850,narisofka.base.eth,0,0x27c33769ba20bfdc7f28fe8dbdc80f60f97d39cc,0,,0
366805,kincaid,0,0x0420f9252e35f1012255603bbefd79253db24f34,0,,0
366713,nikolaii.eth,0,0x4b7b07d8baf51975eeab0e1eb4b481a5ac691ed6,0,,0
366211,ackee,0,0x54d7bd87a195bc77a20b3494cc84cb1a1c4be1b8,0,,0
365788,aethir,0,0x1f720576d7d88680382ec43c025f0adbf5b2b9a9,0,,0
364940,teji,0,0xbaca88029d2b4c3e7e06af8e5d7df2e3ac8c46c9,0,,0
364789,masnah,0,0xaa23ba6d95ae6ba9e339d287ccc725e80164e553,0,,0
364411,joellecharlotte,0,0x0d2a351f9bfbadd5bbcb781acc255c56ee07bcef,0,,0
363560,katevass,0,0x5e4e6f0a3737f1d6a950a6f34c473933e2bd779e,0,,0
362049,jpgoldman.eth,0,0x0ff6f67f79b33f808713f48d0eb7769e031e1709,0,,0
361635,chrismartz.eth,0,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,0,,0
360439,azflin,0,0x459e213d8b5e79d706ab22b945e3af983d51bc4c,0,,0
358634,goldchain,0,0x7efcee8a1897f86a9508a4a378d662534b321d0e,0,,0
355802,patio11,0,0xd010917fb21485d96dcca529598966f5d923c6fe,0,,0
352974,sagaryadav,0,0xdcfaa906c6bc5858507c9f5d4a728d5c5c427f8b,0,,0
352333,bowtiedwookie,0,0x4a0f7f407f27a7bbac65c9d526c04da47005820b,0,,0
351443,bruh118,0,0x77aa24edca9cd282c9bf953fe388751be47b04d1,0,,0
350911,compusophy,0,0x09b55b6c70e3ff2ff79358d81f5dafe5e5fbebbc,0,,0
350625,arella.eth,0,0x3f0aa6bcaff23ffa5aad4883c94d3c5c44864007,0,,0
348643,petravoice,0,0x4ff7f89cd8f07e39851998e6564907eff11fef4f,0,,0
348376,uriana,0,0x33882dfea013d9e1b94173b60e5b1d88876181d0,0,,0
346988,seressy,0,0x54de602b061129632a0d2605e05833b6beda2172,0,,0
346063,vivford,0,0x970a6d005be62f2fe97454eeee6c4c5439ef97a1,0,,0
345509,salby,0,0x266c2f4f984fb8be4d93df9fddf570df2a2f37ee,0,,0
345349,degenboysclub,0,0x67b39a9a37d2be76b88c4db5910a855bea45b869,0,,0
344511,darkskinned,0,0x55309174bbb7d336aa7e8808edf3f32b1c35056a,0,,0
343358,birdnals,0,0x040138d2f655ffd3197036656f5aeead1f5d8991,0,,0
343266,whistles,0,0x45f9a2351486dcf2f8b0f73541b93c4de6d4920e,0,,0
343261,10kdotworld.eth,0,0x8cc765fbbc9d90acad1603d71ca558f0c4e12986,0,,0
342737,tudorizer,0,0x0eb6ab61c91eb897ef85da49b63900d3e841ef0f,0,,0
342167,stillheten13,0,0xc6e983dedd523db42fc02ed6c92c7f5585616fba,0,,0
339986,0xichigo,0,0x9cdda88ef05dbb63a023efa87feed095bf60b117,0,,0
339699,senchuk,0,0x6f6dc3ab2464dc0278202ea22cfd04ae1439470d,0,,0
338953,karborn,0,0x66df061519341194fed43ef6d0c8014e1f8713da,0,,0
338870,kitana,0,0x78dfdf42d4404163554cbd3afd31e289329510c1,0,,0
338827,emilyxie,0,0x35ffa6e43c06657aac6e6544d8fcc329633c59c1,0,,0
338409,0xym0r0n,0,0xb9ec148790881463aaf07e532bef4bde29ae2e09,0,,0
338373,momcas1,0,0x35de1b5140a0be361591710acf61c3c99717ce8c,0,,0
337340,fierydev,0,0x28aa4f9ffe21365473b64c161b566c3cdead0108,0,,0
336871,martin-v.eth,0,0x753d2c9553a405f3cffccd6e3217aac8b83296d5,0,,0
336162,pudgypenguins,0,0xfe5466c827a98dafa91006b5b60160d72236378b,0,,0
335954,nicolassassoon.eth,0,0x8221646d4bc1c728835c5bc7bb8b952c57b84067,0,,0
333984,mykola,0,0x19e69c0169892e9de8bfded7721aa29be1f85a73,0,,0
331138,builtbyfrancis,0,0x44968b616de6e0aeb93e08f8c23b7f6b4d28e0f7,0,,0
330999,swethapd,0,0x092eec41fd56b84d399e12eead66b064b7590d17,0,,0
330807,feelsxart,0,0x8baacd1f02c09c2b0a5577a4e641d5da44480bab,0,,0
330454,0xgleb,0,0xee003456e4f16e39cb19f97593c6dd860b5e68d8,0,,0
328875,0xcemycon,0,0x2cbd423af8e64863a617d27e691b4f6fb59db220,0,,0
328297,verifier,0,0x0a149ecf3f658f93ec134ea334698de09639f0c3,0,,0
327893,yonk,0,0x48e131afa487a2e810c7cc30c8f1187335d19d3b,0,,0
326420,she256,0,0x7c29bf8242b69ed8ea2f40bcbc9ecc1e62c2f457,0,,0
326209,shapeshift,0,0x0899ac89e986367727588865036a4ea6646e1831,0,,0
325558,tylerd,0,0xa27e51b2eb084f45abdf4e5e86a5d605402f1eec,0,,0
325392,farcasther,0,0x09fc96ea0aeb07a63878b6bfe7aba07dd495d05f,0,,0
325364,evanmann,0,0x2f39d00a1fc21f2dc9eb5671147c7ae98f254b6a,0,,0
324803,pistachio,0,0xa88697d2adedecf847713764ab55b629ed7789cc,0,,0
324420,bracketgame,0,0x861c83343bd25197f2360bbab2e2b88f7dcdea5a,0,,0
324183,wishgmi,0,0xe366e953455e7c28d5af5e423ea4d2fae9b56345,0,,0
323645,antonmarrast,0,0x6177801f3b87ae8ea2f61bd80e7cff0bdc4f7e71,0,,0
323175,eag4le,0,0x7bb4d4091222e8a8e55fef620bbd04d34413d1d6,0,,0
321605,lordofmeow,0,0xad3e6db03f708dc4f9f05d28d03a65a49586a299,0,,0
321447,arno39,0,0x01ae4dbb3e15ea16c5746474fd1bb100600f8af3,0,,0
321429,sibel,0,0x663e604180bc4e5ac68450b9420a59df6cee3985,0,,0
320892,digitized,0,0xd2676b09234ea126c81199dbaae0dbe9a00ff150,0,,0
320414,ombruja,0,0x08d4b30cbd21623641b433fdf230db0133a83e3a,0,,0
318877,tofupadthai,0,0xff18b85f67e9625409b3353e60756d4801a1a85d,0,,0
318589,capn,0,0x61578e273021d0a06683dee9b42ef5df6874ae7e,0,,0
318525,chonacas,0,0x2759583d1a8ed59f695ac74020a7170f6c672087,0,,0
317907,indexer,0,0x6a008ced067a817134f57e5aa4e84a5897941340,0,,0
315839,eko33,0,0xbc4771d850d9a70c44e5a3b6582c5b83b276f6ff,0,,0
315267,avaaaaart,0,0x1d9b84ccaff8c5323632cb29cd02683d60190844,0,,0
314967,0xmentalist,0,0x09a40a780717e8bea489151fb170aa85df20af48,0,,0
313225,slatt.eth,0,0x1ce9ff9e35b27a847e2de6af1c83f09ba3244768,0,,0
313009,nikitabier,0,0xfe6d54ae25d58b9864c2a38dc4880a959a5a91b0,0,,0
312756,drendur,0,0x4f744e88b8fb2cc89123576c16ca8b026be26cb4,0,,0
311035,thebobvance,0,0x312bce4f26482404b88101574991d66a6e828e00,0,,0
309857,baseapp.base.eth,0,0x0580ff985a814866d1ef554ee91f4731bf8ed9c2,0,,0
308821,datalatte,0,0xb969fa79a3937f2569228ad2276a2ce67721d285,0,,0
308331,elmosaves,0,0xf83e96a52341fa6355753af13847fb8a1d1a80c7,0,,0
308101,samj,0,0x11142e97271d26febef714a117fea7d279f77378,0,,0
